level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	19	6	353	1159	44	24	0	上
5	1	14	1	19	7	655	1172	7	3	56	-
5	1	14	1	19	8	768	1172	7	2	62	~
5	1	14	1	19	9	880	1171	8	3	58	~
5	1	14	1	19	10	959	1161	47	22	47	6313
5	1	14	1	19	11	1077	1161	38	22	90	3313
5	1	14	1	19	12	1221	1171	8	2	84	~
5	1	14	1	19	13	1334	1170	8	3	0	>
5	1	14	1	19	14	1448	1170	8	3	0	品
4	1	14	1	20	0	185	1191	1270	24	-1	
5	1	14	1	20	1	185	1192	29	22	78	2
5	1	14	1	20	2	215	1191	14	23	14	陛
5	1	14	1	20	3	231	1191	13	24	0	潑
5	1	14	1	20	4	246	1192	29	22	9	公司
5	1	14	1	20	5	277	1192	13	23	0	半
5	1	14	1	20	6	292	1191	14	23	0	產
5	1	14	1	20	7	308	1191	13	24	0	肖
5	1	14	1	20	8	323	1192	13	23	0	客
5	1	14	1	20	9	338	1191	14	23	80	其
5	1	14	1	20	10	353	1191	44	24	0	作動
5	1	14	1	20	11	654	1204	8	3	63	-
5	1	14	1	20	12	767	1204	8	2	42	~
5	1	14	1	20	13	880	1204	8	2	63	~
5	1	14	1	20	14	976	1193	24	19	16	該
5	1	14	1	20	15	1107	1203	8	3	66	-
5	1	14	1	20	16	1204	1193	24	18	2	該
5	1	14	1	20	17	1333	1203	8	2	73	~
5	1	14	1	20	18	1430	1192	25	18	0	玉
4	1	14	1	21	0	184	1249	180	23	-1	
5	1	14	1	21	1	184	1249	16	23	0	嶄
5	1	14	1	21	2	201	1249	32	23	0	權
5	1	14	1	21	3	0	0	1654	2339	58	若
5	1	14	1	21	4	234	1249	15	23	0	計
5	1	14	1	21	5	251	1249	15	23	39	有
5	1	14	1	21	6	268	1250	15	22	96	人
5	1	14	1	21	7	284	1249	16	23	81	進
5	1	14	1	21	8	301	1249	15	23	68	行
5	1	14	1	21	9	319	1249	13	23	96	的
5	1	14	1	21	10	334	1249	30	23	95	交易
4	1	14	1	22	0	184	1281	1271	24	-1	
5	1	14	1	22	1	184	1281	29	24	0	廬
5	1	14	1	22	2	654	1294	8	2	63	-
5	1	14	1	22	3	767	1294	8	2	72	~
5	1	14	1	22	4	880	1294	7	2	76	-
5	1	14	1	22	5	993	1293	8	3	63	-
5	1	14	1	22	6	1107	1293	8	3	70	~
5	1	14	1	22	7	1221	1293	8	2	84	~
5	1	14	1	22	8	1325	1282	15	19	54	由
5	1	14	1	22	9	1438	1281	17	19	22	大
4	1	14	1	23	0	184	1313	116	24	-1	
5	1	14	1	23	1	184	1314	29	23	0	恨
5	1	14	1	23	2	215	1313	29	24	0	劇
5	1	14	1	23	3	245	1313	45	24	43	購書
5	1	14	1	23	4	298	1320	2	10	76	:
4	1	14	1	24	0	200	1345	1254	24	-1	
5	1	14	1	24	1	200	1356	12	2	81	~
5	1	14	1	24	2	215	1346	13	22	67	條
5	1	14	1	24	3	231	1346	20	23	23	有
5	1	14	1	24	4	252	1346	23	23	0	臘
5	1	14	1	24	5	277	1345	13	23	74	的
5	1	14	1	24	6	292	1346	13	23	32	全
5	1	14	1	24	7	307	1345	13	24	0	什
5	1	14	1	24	8	653	1358	8	2	65	-
5	1	14	1	24	9	749	1347	25	19	0	合
5	1	14	1	24	10	879	1357	8	3	71	~
5	1	14	1	24	11	984	1347	16	19	0	和
5	1	14	1	24	12	1107	1357	8	3	68	~
5	1	14	1	24	13	1203	1347	24	18	35	222
5	1	14	1	24	14	1324	1346	16	19	0	革
5	1	14	1	24	15	1430	1346	24	18	28	57
4	1	14	1	25	0	200	1377	1254	24	-1	
5	1	14	1	25	1	200	1388	12	2	50	~-
5	1	14	1	25	2	215	1378	29	22	0	尼
5	1	14	1	25	3	245	1378	14	22	0	4
5	1	14	1	25	4	261	1377	20	23	0	彼
5	1	14	1	25	5	280	1378	41	23	0	蝕
5	1	14	1	25	6	322	1377	29	23	0	胜
5	1	14	1	25	7	352	1378	14	22	0	座
5	1	14	1	25	8	653	1390	8	2	50	~
5	1	14	1	25	9	749	1380	25	18	6	386
5	1	14	1	25	10	879	1390	8	2	75	~
5	1	14	1	25	11	993	1389	8	3	38	~
5	1	14	1	25	12	1106	1389	9	3	60	~
5	1	14	1	25	13	1203	1379	24	18	0	386
5	1	14	1	25	14	1332	1388	9	3	88	~
5	1	14	1	25	15	1429	1378	25	18	90	336
4	1	14	1	26	0	184	1409	130	24	-1	
5	1	14	1	26	1	184	1410	14	22	36	條
5	1	14	1	26	2	200	1409	43	24	43	了
5	1	14	1	26	3	245	1409	29	24	0	紡
5	1	14	1	26	4	276	1409	29	24	67	計
5	1	14	1	26	5	0	0	1654	2339	66	劃
5	1	14	1	26	6	312	1416	2	10	92	:
4	1	14	1	27	0	200	1441	1254	25	-1	
5	1	14	1	27	1	200	1442	28	22	59	~
5	1	14	1	27	2	230	1442	13	22	0	頜
5	1	14	1	27	3	245	1442	29	23	9	甩
5	1	14	1	27	4	276	1441	13	24	0	的
5	1	14	1	27	5	291	1441	29	24	36	到
5	1	14	1	27	6	653	1454	8	3	72	~
5	1	14	1	27	7	736	1443	37	23	72	2035
5	1	14	1	27	8	975	1443	24	19	72	2
5	1	14	1	27	9	1106	1453	8	3	0	中
5	1	14	1	27	10	1190	1442	35	23	72	2261
5	1	14	1	27	11	1317	1442	20	19	52	全
5	1	14	1	27	12	1416	1441	38	23	59	2382
4	1	14	1	28	0	200	1473	1259	24	-1	
5	1	14	1	28	1	200	1484	11	2	73	-
5	1	14	1	28	2	214	1473	29	23	0	障
5	1	14	1	28	3	245	1473	45	24	24	類
5	1	14	1	28	4	291	1473	44	24	0	議
5	1	14	1	28	5	336	1474	15	22	0	攝
5	1	14	1	28	6	352	1473	13	23	0	人
5	1	14	1	28	7	653	1486	8	3	65	-
5	1	14	1	28	8	766	1486	8	3	67	~
5	1	14	1	28	9	856	1475	34	21	63	(01)
5	1	14	1	28	10	992	1486	8	2	53	-
5	1	14	1	28	11	1106	1485	8	3	57	-
5	1	14	1	28	12	1197	1474	35	21	26	(0
5	1	14	1	28	13	1332	1485	8	2	63	-
5	1	14	1	28	14	1423	1473	36	21	51	(701)
4	1	14	1	29	0	200	1505	1254	24	-1	
5	1	14	1	29	1	200	1505	29	24	90	-
5	1	14	1	29	2	230	1505	13	24	0	斷
5	1	14	1	29	3	244	1505	45	24	0	肚
5	1	14	1	29	4	0	0	1654	2339	16	的
5	1	14	1	29	5	291	1505	28	24	14	上
5	1	14	1	29	6	653	1518	7	3	80	-
5	1	14	1	29	7	744	1507	21	21	2	(4
5	1	14	1	29	8	765	1507	13	21	0	紡
5	1	14	1	29	9	861	1507	24	19	0	失
5	1	14	1	29	10	992	1518	8	2	60	同
5	1	14	1	29	11	1106	1517	8	3	29	~
5	1	14	1	29	12	1220	1517	8	2	93	~
5	1	14	1	29	13	1332	1517	8	2	25	還
5	1	14	1	29	14	1446	1516	8	3	63	-
4	1	14	1	30	0	183	1537	1270	25	-1	
5	1	14	1	30	1	183	1537	29	24	0	畜
5	1	14	1	30	2	214	1539	28	22	19	信
5	1	14	1	30	3	244	1538	14	23	48	了
5	1	14	1	30	4	260	1538	14	23	34	肚
5	1	14	1	30	5	275	1537	37	25	14	如
5	1	14	1	30	6	312	1538	22	23	0	楷
5	1	14	1	30	7	337	1538	28	23	36	過
5	1	14	1	30	8	367	1538	29	23	0	央
5	1	14	1	30	9	397	1538	14	22	0	療
5	1	14	1	30	10	652	1550	8	3	44	-
5	1	14	1	30	11	766	1550	7	2	66	-
5	1	14	1	30	12	878	1550	8	2	53	~
5	1	14	1	30	13	976	1539	23	19	39	1
5	1	14	1	30	14	1106	1549	8	3	53	-
5	1	14	1	30	15	1203	1538	24	20	90	140
5	1	14	1	30	16	1332	1549	8	2	88	~
5	1	14	1	30	17	1430	1538	23	19	34	1
4	1	14	1	31	0	183	1569	1271	24	-1	
5	1	14	1	31	1	183	1570	44	23	0	番
