level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	24	9	1430	1346	24	18	10	旨
4	1	14	1	25	0	200	1377	1254	24	-1	
5	1	14	1	25	1	200	1378	59	22	0	[以
5	1	14	1	25	2	261	1377	20	23	0	弟
5	1	14	1	25	3	280	1378	10	22	0	宮
5	1	14	1	25	4	292	1377	44	24	0	委
5	1	14	1	25	5	337	1377	29	23	0	才
5	1	14	1	25	6	653	1390	8	2	90	~
5	1	14	1	25	7	749	1380	25	18	47	3
5	1	14	1	25	8	879	1390	8	2	93	~
5	1	14	1	25	9	993	1389	8	3	81	-
5	1	14	1	25	10	1106	1389	9	3	75	-
5	1	14	1	25	11	1203	1379	24	18	7	386
5	1	14	1	25	12	1332	1388	9	3	82	-
5	1	14	1	25	13	1429	1378	25	18	6	336
4	1	14	1	26	0	184	1409	130	24	-1	
5	1	14	1	26	1	184	1410	44	23	30	化
5	1	14	1	26	2	230	1409	13	23	0	陪
5	1	14	1	26	3	245	1409	45	24	0	詹
5	1	14	1	26	4	292	1409	13	24	0	講
5	1	14	1	26	5	312	1416	2	10	76	:
4	1	14	1	27	0	200	1441	1254	25	-1	
5	1	14	1	27	1	200	1452	12	2	78	~
5	1	14	1	27	2	214	1442	14	22	0	尼
5	1	14	1	27	3	230	1442	20	22	0	有
5	1	14	1	27	4	251	1442	23	23	0	臘
5	1	14	1	27	5	276	1441	13	24	45	的
5	1	14	1	27	6	291	1441	29	24	40	位
5	1	14	1	27	7	653	1454	8	3	88	~
5	1	14	1	27	8	736	1443	37	23	89	2035
5	1	14	1	27	9	879	1454	7	2	79	~
5	1	14	1	27	10	975	1443	24	19	60	~
5	1	14	1	27	11	1106	1453	8	3	93	~
5	1	14	1	27	12	1190	1442	35	23	13	之
5	1	14	1	27	13	1317	1442	20	19	84	1
5	1	14	1	27	14	1416	1441	38	23	61	2,382
4	1	14	1	28	0	200	1473	1259	24	-1	
5	1	14	1	28	1	200	1473	74	24	89	圖
5	1	14	1	28	2	275	1473	27	24	0	出
5	1	14	1	28	3	301	1474	4	23	41	自
5	1	14	1	28	4	306	1473	59	24	29	IN
5	1	14	1	28	5	653	1486	8	3	88	~
5	1	14	1	28	6	766	1486	8	3	72	~
5	1	14	1	28	7	856	1475	34	21	54	(0
5	1	14	1	28	8	992	1486	8	2	51	~
5	1	14	1	28	9	1106	1485	8	3	43	-
5	1	14	1	28	10	1197	1474	28	21	44	到
5	1	14	1	28	11	1228	1474	4	21	57	三
5	1	14	1	28	12	1332	1485	8	2	73	-
5	1	14	1	28	13	1423	1473	36	21	44	(0
4	1	14	1	29	0	200	1505	1254	24	-1	
5	1	14	1	29	1	200	1505	29	24	88	-
5	1	14	1	29	2	230	1505	13	24	0	類
5	1	14	1	29	3	244	1505	30	24	0	肝
5	1	14	1	29	4	276	1505	29	24	27	的
5	1	14	1	29	5	306	1506	13	23	20	用
5	1	14	1	29	6	653	1518	7	3	90	~
5	1	14	1	29	7	744	1507	34	21	31	天)
5	1	14	1	29	8	861	1507	24	19	9	【
4	1	14	1	30	0	183	1537	1270	25	-1	
5	1	14	1	30	1	183	1537	29	24	19	二
5	1	14	1	30	2	214	1537	98	25	10	結尾
5	1	14	1	30	3	312	1538	22	23	34	革
5	1	14	1	30	4	337	1538	28	23	0	二
5	1	14	1	30	5	367	1538	29	23	0	矢
5	1	14	1	30	6	397	1538	14	22	0	龐
5	1	14	1	30	7	652	1550	8	3	53	~
5	1	14	1	30	8	766	1550	7	2	32	,
5	1	14	1	30	9	878	1550	8	2	82	~
5	1	14	1	30	10	976	1539	23	19	61	1
5	1	14	1	30	11	1106	1549	8	3	72	~
5	1	14	1	30	12	1203	1538	24	20	12	天
5	1	14	1	30	13	1332	1549	8	2	95	~
5	1	14	1	30	14	1430	1538	23	19	58	180
4	1	14	1	31	0	183	1569	1271	24	-1	
5	1	14	1	31	1	183	1570	44	23	31	站
5	1	14	1	31	2	229	1569	29	24	20	店
5	1	14	1	31	3	260	1570	60	23	2	站
5	1	14	1	31	4	652	1582	8	3	0	二
5	1	14	1	31	5	765	1582	8	3	81	~
5	1	14	1	31	6	878	1582	8	3	71	~
5	1	14	1	31	7	983	1572	16	18	65	先
5	1	14	1	31	8	1092	1571	26	21	36	全
5	1	14	1	31	9	1219	1581	8	3	58	'
5	1	14	1	31	10	1332	1581	8	2	71	-
5	1	14	1	31	11	1446	1580	8	3	67	~
4	1	14	1	32	0	183	1601	1275	25	-1	
5	1	14	1	32	1	183	1601	36	24	45	點
5	1	14	1	32	2	222	1601	29	24	0	吉
5	1	14	1	32	3	255	1602	21	23	0	到
5	1	14	1	32	4	992	1614	8	2	60	'
5	1	14	1	32	5	1070	1603	48	23	0	人
5	1	14	1	32	6	1184	1603	47	22	0	=
5	1	14	1	32	7	1310	1602	33	22	59	(3
5	1	14	1	32	8	1410	1602	48	23	70	三
4	1	14	1	33	0	183	1634	1270	24	-1	
5	1	14	1	33	1	183	1634	91	23	27	說
5	1	14	1	33	2	275	1634	30	23	27	下
5	1	14	1	33	3	306	1634	23	23	25	二
5	1	14	1	33	4	330	1634	51	24	0	譯
5	1	14	1	33	5	652	1647	8	2	94	~
5	1	14	1	33	6	765	1646	8	3	91	~
5	1	14	1	33	7	878	1646	8	3	93	~
5	1	14	1	33	8	992	1646	8	3	74	-
5	1	14	1	33	9	1105	1646	8	2	74	~
5	1	14	1	33	10	1219	1646	8	2	71	-
5	1	14	1	33	11	1315	1635	23	18	19	8
5	1	14	1	33	12	1428	1634	25	19	47	988
4	1	14	1	34	0	183	1665	1275	24	-1	
5	1	14	1	34	1	183	1666	28	23	34	神
5	1	14	1	34	2	213	1666	30	23	0	處
5	1	14	1	34	3	244	1665	14	24	13	還
5	1	14	1	34	4	259	1667	14	22	41	屬
5	1	14	1	34	5	276	1667	28	22	80	公司
5	1	14	1	34	6	991	1678	8	3	86	~
5	1	14	1	34	7	1105	1678	8	3	41	~
5	1	14	1	34	8	1219	1678	8	2	93	~
5	1	14	1	34	9	1318	1667	25	20	0	[Ki
5	1	14	1	34	10	1431	1666	27	21	42	人
4	1	14	1	35	0	182	1698	1276	24	-1	
5	1	14	1	35	1	182	1698	38	24	0	娃
5	1	14	1	35	2	221	1698	36	23	1	雁
5	1	14	1	35	3	259	1698	14	23	0	閥
5	1	14	1	35	4	274	1699	14	22	0	上
5	1	14	1	35	5	291	1699	13	21	0	駿
5	1	14	1	35	6	307	1698	26	23	0	詢
5	1	14	1	35	7	336	1698	44	24	2	勤
5	1	14	1	35	8	382	1698	13	23	0	勸
5	1	14	1	35	9	652	1711	8	2	58	'
5	1	14	1	35	10	748	1700	24	19	38	說
5	1	14	1	35	11	878	1711	7	2	96	~
5	1	14	1	35	12	969	1699	34	21	33	人
5	1	14	1	35	13	1105	1710	8	3	54	~
5	1	14	1	35	14	1219	1699	7	19	87	9
5	1	14	1	35	15	1310	1698	33	22	56	(到
5	1	14	1	35	16	1422	1698	36	21	64	(三
4	1	14	1	36	0	182	1730	1271	24	-1	
5	1	14	1	36	1	182	1730	30	23	0	琵
5	1	14	1	36	2	213	1730	14	24	0	村
5	1	14	1	36	3	229	1730	13	23	28	和
5	1	14	1	36	4	243	1730	91	23	5	和
5	1	14	1	36	5	651	1743	8	2	95	~
5	1	14	1	36	6	765	1743	8	2	93	~
5	1	14	1	36	7	877	1743	8	2	95	~
5	1	14	1	36	8	973	1732	26	18	82	全
5	1	14	1	36	9	1105	1742	8	3	91	~
5	1	14	1	36	10	1201	1731	25	19	56	全
5	1	14	1	36	11	1303	1731	35	22	22	1629
5	1	14	1	36	12	1414	1730	39	23	82	2303
4	1	14	1	37	0	183	1761	1270	25	-1	
5	1	14	1	37	1	183	1762	29	24	0	靈
5	1	14	1	37	2	213	1763	29	22	0	馮
5	1	14	1	37	3	244	1762	44	24	0	昌
5	1	14	1	37	4	305	1762	14	24	0	說
5	1	14	1	37	5	320	1762	23	24	0	汪
5	1	14	1	37	6	344	1761	35	25	0	謹
5	1	14	1	37	7	382	1762	28	24	0	譯
5	1	14	1	37	8	412	1762	13	23	0	蘭
5	1	14	1	37	9	651	1775	8	3	89	~
5	1	14	1	37	10	765	1775	8	2	58	~
5	1	14	1	37	11	877	1775	8	2	51	~
5	1	14	1	37	12	969	1764	34	21	43	(9
5	1	14	1	37	13	1196	1763	34	21	36	說
5	1	14	1	37	14	1314	1763	25	19	16	全
4	1	14	1	38	0	183	1794	1274	24	-1	
5	1	14	1	38	1	183	1794	44	24	0	蕊
5	1	14	1	38	2	228	1794	30	24	0	湯
5	1	14	1	38	3	259	1794	13	24	0	汪
5	1	14	1	38	4	274	1794	59	24	0	半
5	1	14	1	38	5	335	1794	29	24	0	可
5	1	14	1	38	6	366	1794	44	24	0	二
5	1	14	1	38	7	411	1795	27	23	17	品
5	1	14	1	38	8	441	1794	14	24	0	濕
5	1	14	1	38	9	877	1807	8	2	25	>
5	1	14	1	38	10	969	1796	34	21	49	(09
5	1	14	1	38	11	1196	1795	34	21	39	(4
5	1	14	1	38	12	1331	1805	8	3	82	-
5	1	14	1	38	13	1422	1794	35	22	37	(409)
4	1	14	1	39	0	182	1849	287	24	-1	
5	1	14	1	39	1	182	1849	28	24	41	若
5	1	14	1	39	2	213	1849	44	23	0	指
5	1	14	1	39	3	259	1849	14	23	0	尖
5	1	14	1	39	4	274	1850	14	23	0	有
5	1	14	1	39	5	290	1850	14	22	96	人
5	1	14	1	39	6	306	1849	35	23	26	(類
5	1	14	1	39	7	343	1849	44	23	0	格
5	1	14	1	39	8	389	1849	13	24	0	其
5	1	14	1	39	9	404	1850	13	21	57	和
5	1	14	1	39	10	419	1849	28	23	0	的
5	1	14	1	39	11	449	1850	13	22	70	自
5	1	14	1	39	12	465	1849	4	23	0	)
4	1	14	1	40	0	197	1881	1260	25	-1	
5	1	14	1	40	1	197	1882	14	22	0	進
5	1	14	1	40	2	213	1881	14	23	12	行
5	1	14	1	40	3	229	1881	12	23	94	的
5	1	14	1	40	4	243	1882	28	22	74	交易
5	1	14	1	40	5	274	1881	14	23	0	遙
5	1	14	1	40	6	290	1881	14	23	0	吝
5	1	14	1	40	7	651	1894	8	2	87	~
5	1	14	1	40	8	734	1883	35	23	81	3011
5	1	14	1	40	9	855	1883	33	21	56	全
5	1	14	1	40	10	968	1882	35	22	64	(1
5	1	14	1	40	11	1069	1882	12	21	12	生
5	1	14	1	40	12	1083	1882	34	23	15	人
5	1	14	1	40	13	1183	1882	25	23	25	6
5	1	14	1	40	14	1209	1882	8	19	19	人
5	1	14	1	40	15	1218	1882	12	21	51	9
5	1	14	1	40	16	1301	1882	36	22	28	吧
5	1	14	1	40	17	1409	1881	48	23	19	(1269)
4	1	14	1	41	0	182	1936	1270	25	-1	
5	1	14	1	41	1	182	1937	45	22	0	誰
5	1	14	1	41	2	229	1946	12	3	8	零
5	1	14	1	41	3	244	1938	13	20	26	~
5	1	14	1	41	4	259	1936	13	23	47	年
5	1	14	1	41	5	275	1937	13	20	66	入
5	1	14	1	41	6	290	1937	28	22	42	及
5	1	14	1	41	7	320	1936	13	23	0	+
5	1	14	1	41	8	337	1936	43	23	33	旱
5	1	14	1	41	9	381	1936	14	23	0	繼
5	1	14	1	41	10	651	1949	8	3	87	~
5	1	14	1	41	11	725	1938	46	23	24	3215
5	1	14	1	41	12	842	1938	46	22	52	和
5	1	14	1	41	13	953	1937	19	23	62	三
