level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	14	1	17	8	655	1085	8	3	83	-
5	1	14	1	17	9	768	1085	8	2	63	1
5	1	14	1	17	10	881	1085	7	2	57	1
5	1	14	1	17	11	966	1074	35	23	66	1623
5	1	14	1	17	12	1068	1074	47	22	39	41157
5	1	14	1	17	13	1183	1074	46	22	66	42780
5	1	14	1	17	14	1306	1073	35	23	90	1560
5	1	14	1	17	15	1408	1073	48	22	88	44340
4	1	14	1	18	0	185	1127	348	25	-1	
5	1	14	1	18	1	185	1128	14	23	57	将
5	1	14	1	18	2	200	1128	14	23	51	让
5	1	14	1	18	3	215	1129	24	21	37	时
5	1	14	1	18	4	236	1128	8	22	58	以
5	1	14	1	18	5	246	1129	28	23	0	公允
5	1	14	1	18	6	277	1127	37	24	53	价值
5	1	14	1	18	7	314	1127	22	23	92	计量
5	1	14	1	18	8	338	1128	14	21	3	是
5	1	14	1	18	9	353	1127	13	23	96	其
5	1	14	1	18	10	369	1127	36	23	60	变动
5	1	14	1	18	11	405	1127	8	23	48	计
5	1	14	1	18	12	415	1128	13	22	87	入
5	1	14	1	18	13	430	1127	13	23	96	其
5	1	14	1	18	14	444	1127	14	23	96	他
5	1	14	1	18	15	460	1129	13	21	92	全
5	1	14	1	18	16	474	1129	14	21	89	面
5	1	14	1	18	17	489	1127	30	23	84	收益
5	1	14	1	18	18	520	1127	13	23	96	的
4	1	14	1	19	0	200	1159	1256	24	-1	
5	1	14	1	19	1	200	1160	29	23	53	金融
5	1	14	1	19	2	231	1159	29	23	41	资产
5	1	14	1	19	3	262	1159	13	24	91	的
5	1	14	1	19	4	277	1159	29	23	79	收益
5	1	14	1	19	5	308	1159	13	24	0	圭
5	1	14	1	19	6	323	1161	13	21	80	至
5	1	14	1	19	7	337	1159	45	23	64	保留
5	1	14	1	19	8	0	0	1654	2339	0	鳃
5	1	14	1	19	9	384	1160	13	23	19	和
5	1	14	1	19	10	655	1172	7	3	82	'
5	1	14	1	19	11	880	1171	8	3	90	'
5	1	14	1	19	12	959	1161	47	22	52	(313)
5	1	14	1	19	13	1077	1161	38	22	70	3313
5	1	14	1	19	14	1221	1171	8	2	89	-
5	1	14	1	19	15	1334	1170	8	3	90	'
5	1	14	1	19	16	1448	1170	8	3	83	'
4	1	14	1	20	0	654	1192	801	20	-1	
5	1	14	1	20	1	654	1204	8	3	67	~
5	1	14	1	20	2	767	1204	8	2	89	-
5	1	14	1	20	3	880	1204	8	2	90	-
5	1	14	1	20	4	976	1193	24	19	26	号
5	1	14	1	20	5	1107	1203	8	3	89	-
5	1	14	1	20	6	1204	1193	24	18	44	57
5	1	14	1	20	7	1333	1203	8	2	86	-
5	1	14	1	20	8	1430	1192	25	18	39	577
4	1	14	1	21	0	184	1249	180	23	-1	
5	1	14	1	21	1	184	1249	16	23	0	奥
5	1	14	1	21	2	201	1249	15	23	0	相
5	1	14	1	21	3	218	1249	31	23	0	益
5	1	14	1	21	4	0	0	1654	2339	89	持
5	1	14	1	21	5	251	1249	15	23	96	有
5	1	14	1	21	6	268	1250	15	22	96	人
5	1	14	1	21	7	0	0	1654	2339	63	和
5	1	14	1	21	8	284	1249	16	23	0	进
5	1	14	1	21	9	301	1249	31	23	70	行
5	1	14	1	21	10	0	0	1654	2339	90	的
5	1	14	1	21	11	334	1249	30	23	96	交易
4	1	14	1	22	0	184	1281	1271	24	-1	
5	1	14	1	22	1	184	1281	29	24	71	注资
5	1	14	1	22	2	654	1294	8	2	57	'
5	1	14	1	22	3	767	1294	8	2	57	1
5	1	14	1	22	4	880	1294	7	2	88	'
5	1	14	1	22	5	993	1293	8	3	80	-
5	1	14	1	22	6	1107	1293	8	3	86	~
5	1	14	1	22	7	1325	1282	15	19	54	1
5	1	14	1	22	8	1438	1281	17	19	38	6
4	1	14	1	23	0	184	1313	116	24	-1	
5	1	14	1	23	1	184	1314	13	23	0	候
5	1	14	1	23	2	200	1314	13	22	73	员
5	1	14	1	23	3	215	1313	29	24	0	联
5	1	14	1	23	4	0	0	1654	2339	61	股
5	1	14	1	23	5	245	1314	14	23	69	村
5	1	14	1	23	6	261	1313	39	24	0	计划
4	1	14	1	24	0	200	1345	1254	24	-1	
5	1	14	1	24	1	200	1346	28	22	91	一
5	1	14	1	24	2	0	0	1654	2339	5	鼻
5	1	14	1	24	3	231	1346	12	23	73	贞
5	1	14	1	24	4	245	1346	30	23	71	服务
5	1	14	1	24	5	277	1345	13	23	93	的
5	1	14	1	24	6	292	1345	28	24	56	价值
5	1	14	1	24	7	653	1358	8	2	67	1
5	1	14	1	24	8	749	1347	25	19	83	884
5	1	14	1	24	9	984	1347	16	19	92	38
5	1	14	1	24	10	1107	1357	8	3	84	-
5	1	14	1	24	11	1203	1347	24	18	89	922
5	1	14	1	24	12	1324	1346	16	19	44	3
5	1	14	1	24	13	1430	1346	24	18	40	9571
4	1	14	1	25	0	200	1377	1254	24	-1	
5	1	14	1	25	1	200	1388	12	2	63	一
5	1	14	1	25	2	215	1378	29	22	86	已
5	1	14	1	25	3	0	0	1654	2339	34	发
5	1	14	1	25	4	245	1378	6	22	79	和
5	1	14	1	25	5	251	1377	54	24	50	股份
5	1	14	1	25	6	0	0	1654	2339	89	的
5	1	14	1	25	7	307	1378	14	22	96	所
5	1	14	1	25	8	322	1377	14	23	90	得
5	1	14	1	25	9	337	1377	29	23	0	款项
5	1	14	1	25	10	653	1390	8	2	90	-
5	1	14	1	25	11	749	1380	25	18	91	336
5	1	14	1	25	12	879	1390	8	2	89	-
5	1	14	1	25	13	993	1389	8	3	90	-
5	1	14	1	25	14	1106	1389	9	3	89	-
5	1	14	1	25	15	1203	1379	24	18	91	336
5	1	14	1	25	16	1332	1388	9	3	80	-
5	1	14	1	25	17	1429	1378	25	18	91	336
4	1	14	1	26	0	184	1409	130	24	-1	
5	1	14	1	26	1	184	1410	14	22	0	异
5	1	14	1	26	2	200	1410	12	22	11	贞
5	1	14	1	26	3	0	0	1654	2339	58	了
5	1	14	1	26	4	214	1409	29	24	91	股份
5	1	14	1	26	5	245	1409	15	24	64	奖
5	1	14	1	26	6	261	1410	13	23	18	剧
5	1	14	1	26	7	276	1409	38	24	70	计划:
4	1	14	1	27	0	200	1441	1254	25	-1	
5	1	14	1	27	1	200	1452	12	2	80	一
5	1	14	1	27	2	214	1442	14	22	0	慢
5	1	14	1	27	3	230	1442	13	22	47	贞
5	1	14	1	27	4	245	1442	29	23	62	服务
5	1	14	1	27	5	276	1441	13	24	96	的
5	1	14	1	27	6	291	1441	29	24	57	价值
5	1	14	1	27	7	653	1454	8	3	88	-
5	1	14	1	27	8	736	1443	37	23	68	2035
5	1	14	1	27	9	879	1454	7	2	91	-
5	1	14	1	27	10	975	1443	24	19	92	226
5	1	14	1	27	11	1106	1453	8	3	89	-
5	1	14	1	27	12	1190	1442	35	23	60	2261
5	1	14	1	27	13	1317	1442	20	19	53	1421
5	1	14	1	27	14	1416	1441	38	23	66	2382
4	1	14	1	28	0	200	1473	1259	24	-1	
5	1	14	1	28	1	200	1484	11	2	94	一
5	1	14	1	28	2	214	1473	29	23	76	股份
5	1	14	1	28	3	245	1473	29	24	22	奖励
5	1	14	1	28	4	275	1473	30	24	93	计划
5	1	14	1	28	5	306	1473	14	24	92	代
5	1	14	1	28	6	322	1473	13	24	81	扣
5	1	14	1	28	7	336	1473	29	23	58	股份
5	1	14	1	28	8	653	1486	8	3	89	-
5	1	14	1	28	9	766	1486	8	3	90	-
5	1	14	1	28	10	856	1475	34	21	43	(00
5	1	14	1	28	11	992	1486	8	2	89	-
5	1	14	1	28	12	1106	1485	8	3	87	-
5	1	14	1	28	13	1197	1474	35	21	0	00)
5	1	14	1	28	14	1332	1485	8	2	84	-
5	1	14	1	28	15	1423	1473	36	21	19	(00)
4	1	14	1	29	0	200	1505	1254	24	-1	
5	1	14	1	29	1	200	1516	11	2	94	一
5	1	14	1	29	2	214	1505	29	24	0	半天
5	1	14	1	29	3	244	1505	30	24	20	股份
5	1	14	1	29	4	276	1505	13	24	61	的
5	1	14	1	29	5	291	1505	28	24	32	蜗居
5	1	14	1	29	6	653	1518	7	3	92	-
5	1	14	1	29	7	744	1507	21	21	57	全
5	1	14	1	29	8	765	1507	13	21	53	>
5	1	14	1	29	9	861	1507	24	19	66	497
5	1	14	1	29	10	992	1518	8	2	92	-
5	1	14	1	29	11	1106	1517	8	3	91	-
5	1	14	1	29	12	1220	1517	8	2	91	-
5	1	14	1	29	13	1332	1517	8	2	91	-
5	1	14	1	29	14	1446	1516	8	3	90	-
4	1	14	1	30	0	183	1537	1270	25	-1	
5	1	14	1	30	1	183	1537	29	24	54	附属
5	1	14	1	30	2	214	1539	14	21	82	公
5	1	14	1	30	3	230	1539	12	22	91	司
5	1	14	1	30	4	244	1537	45	24	86	股份
5	1	14	1	30	5	291	1538	14	23	57	支付
5	1	14	1	30	6	306	1538	28	24	78	相关
5	1	14	1	30	7	337	1538	13	23	79	的
5	1	14	1	30	8	352	1538	29	23	94	税收
5	1	14	1	30	9	382	1538	29	23	87	收益
5	1	14	1	30	10	652	1550	8	3	84	-
5	1	14	1	30	11	766	1550	7	2	80	'
5	1	14	1	30	12	878	1550	8	2	90	'
5	1	14	1	30	13	976	1539	23	19	91	140
5	1	14	1	30	14	1106	1549	8	3	90	-
5	1	14	1	30	15	1203	1538	24	20	74	14
5	1	14	1	30	16	1332	1549	8	2	90	-
5	1	14	1	30	17	1430	1538	23	19	89	140
4	1	14	1	31	0	183	1569	1271	24	-1	
5	1	14	1	31	1	183	1569	137	24	0	着
5	1	14	1	31	2	765	1582	8	3	70	-
5	1	14	1	31	3	878	1582	8	3	91	-
5	1	14	1	31	4	983	1572	16	18	61	35
5	1	14	1	31	5	1092	1571	26	21	59	(09)
5	1	14	1	31	6	1219	1581	8	3	87	-
5	1	14	1	31	7	1332	1581	8	2	74	-
5	1	14	1	31	8	1446	1580	8	3	84	'
4	1	14	1	32	0	183	1601	1275	25	-1	
5	1	14	1	32	1	183	1601	45	24	0	汪
5	1	14	1	32	2	227	1601	33	24	10	和
5	1	14	1	32	3	262	1602	14	23	0	是
5	1	14	1	32	4	992	1614	8	2	74	=
5	1	14	1	32	5	1070	1603	34	23	46	全
5	1	14	1	32	6	1105	1603	13	21	19	这
5	1	14	1	32	7	1184	1603	47	22	44	人
5	1	14	1	32	8	1310	1602	33	22	84	(2)
5	1	14	1	32	9	1410	1602	48	23	78	(1208)
4	1	14	1	33	0	183	1634	1270	24	-1	
5	1	14	1	33	1	183	1634	14	23	89	业
5	1	14	1	33	2	198	1634	29	23	0	画
5	1	14	1	33	3	0	0	1654	2339	91	合
5	1	14	1	33	4	229	1634	14	23	94	人
5	1	14	1	33	5	244	1634	30	23	4	产生
5	1	14	1	33	6	275	1634	22	23	93	的
5	1	14	1	33	7	298	1634	7	23	0	非
5	1	14	1	33	8	306	1634	44	23	94	控制
5	1	14	1	33	9	0	0	1654	2339	95	性
5	1	14	1	33	10	351	1634	14	24	0	术
5	1	14	1	33	11	366	1634	15	22	16	益
5	1	14	1	33	12	652	1647	8	2	90	-
